"BAU","MON","GDP","2010","","",4645.524900080,"USDM"
"BAU","PAK","GDP","2010","","",1.6379431418E+5,"USDM"
"BAU","RUS","GDP","2010","","",1.3582074881E+6,"USDM"
"BAU","KAZ","GDP","2010","","",1.0898667872E+5,"USDM"
"BAU","KGZ","GDP","2010","","",4241.555988213,"USDM"
"BAU","AZE","GDP","2010","","",32818.592165574,"USDM"
"BAU","AFG","GDP","2010","","",10557.919578636,"USDM"
"BAU","UZB","GDP","2010","","",19010.497229820,"USDM"
"BAU","TKM","GDP","2010","","",19509.046977750,"USDM"
"BAU","TJK","GDP","2010","","",2984.597805056,"USDM"
"BAU","XIN","GDP","2010","","",79235.654501037,"USDM"
"BAU","MON","EMP_GR","2010","","",1200.753690047,"THOUSANDS"
"BAU","PAK","EMP_GR","2010","","",56360.463879090,"THOUSANDS"
"BAU","RUS","EMP_GR","2010","","",70915.947057808,"THOUSANDS"
"BAU","KAZ","EMP_GR","2010","","",7964.908001735,"THOUSANDS"
"BAU","KGZ","EMP_GR","2010","","",2341.224034555,"THOUSANDS"
"BAU","AZE","EMP_GR","2010","","",4250.987525131,"THOUSANDS"
"BAU","AFG","EMP_GR","2010","","",9491.181513708,"THOUSANDS"
"BAU","UZB","EMP_GR","2010","","",11888.850214764,"THOUSANDS"
"BAU","TKM","EMP_GR","2010","","",2178.464813468,"THOUSANDS"
"BAU","TJK","EMP_GR","2010","","",2844.870715170,"THOUSANDS"
"BAU","XIN","EMP_GR","2010","","",15430.012808363,"THOUSANDS"
"BAU","MON","POP","2010","","",5.512002000,"MILLIONS"
"BAU","PAK","POP","2010","","",347.186760000,"MILLIONS"
"BAU","RUS","POP","2010","","",285.916320000,"MILLIONS"
"BAU","KAZ","POP","2010","","",32.052734000,"MILLIONS"
"BAU","KGZ","POP","2010","","",10.668446000,"MILLIONS"
"BAU","AZE","POP","2010","","",18.375566000,"MILLIONS"
"BAU","AFG","POP","2010","","",64.907136000,"MILLIONS"
"BAU","UZB","POP","2010","","",54.889404000,"MILLIONS"
"BAU","TKM","POP","2010","","",10.083990000,"MILLIONS"
"BAU","TJK","POP","2010","","",13.757274000,"MILLIONS"
"BAU","XIN","POP","2010","","",53.653408000,"MILLIONS"
"BAU","MON","GDP_GR","2010","","",5.608695652,"PERCENT"
"BAU","PAK","GDP_GR","2010","","",7.478260870,"PERCENT"
"BAU","RUS","GDP_GR","2010","","",5.795652174,"PERCENT"
"BAU","KAZ","GDP_GR","2010","","",5.608695652,"PERCENT"
"BAU","KGZ","GDP_GR","2010","","",7.478260870,"PERCENT"
"BAU","AZE","GDP_GR","2010","","",7.478260870,"PERCENT"
"BAU","AFG","GDP_GR","2010","","",7.478260870,"PERCENT"
"BAU","UZB","GDP_GR","2010","","",7.478260870,"PERCENT"
"BAU","TKM","GDP_GR","2010","","",7.478260870,"PERCENT"
"BAU","TJK","GDP_GR","2010","","",7.478260870,"PERCENT"
"BAU","XIN","GDP_GR","2010","","",7.478260870,"PERCENT"
"BAU","MON","GDP_PC_GR","2010","","",3.557326005,"PERCENT"
"BAU","PAK","GDP_PC_GR","2010","","",4.762927178,"PERCENT"
"BAU","RUS","GDP_PC_GR","2010","","",6.510391948,"PERCENT"
"BAU","KAZ","GDP_PC_GR","2010","","",4.163327404,"PERCENT"
"BAU","KGZ","GDP_PC_GR","2010","","",5.670459715,"PERCENT"
"BAU","AZE","GDP_PC_GR","2010","","",6.757214951,"PERCENT"
"BAU","AFG","GDP_PC_GR","2010","","",3.641631040,"PERCENT"
"BAU","UZB","GDP_PC_GR","2010","","",5.496916793,"PERCENT"
"BAU","TKM","GDP_PC_GR","2010","","",5.715469252,"PERCENT"
"BAU","TJK","GDP_PC_GR","2010","","",5.114839574,"PERCENT"
"BAU","XIN","GDP_PC_GR","2010","","",7.704849784,"PERCENT"
"BAU","MON","POP_GR","2010","","",2.051369647,"PERCENT"
"BAU","PAK","POP_GR","2010","","",2.715333692,"PERCENT"
"BAU","RUS","POP_GR","2010","","",-0.714739774,"PERCENT"
"BAU","KAZ","POP_GR","2010","","",1.445368248,"PERCENT"
"BAU","KGZ","POP_GR","2010","","",1.807801154,"PERCENT"
"BAU","AZE","POP_GR","2010","","",0.721045918,"PERCENT"
"BAU","AFG","POP_GR","2010","","",3.836629829,"PERCENT"
"BAU","UZB","POP_GR","2010","","",1.981344077,"PERCENT"
"BAU","TKM","POP_GR","2010","","",1.762791618,"PERCENT"
"BAU","TJK","POP_GR","2010","","",2.363421296,"PERCENT"
"BAU","XIN","POP_GR","2010","","",-0.226588914,"PERCENT"
"BAU","MON","HCONS","2010","CRP","",51.468250665,"USDM"
"BAU","MON","HCONS","2010","LVS","",192.130204097,"USDM"
"BAU","MON","HCONS","2010","COA","",12.256978161,"USDM"
"BAU","MON","HCONS","2010","OIL","",153.888315540,"USDM"
"BAU","MON","HCONS","2010","GAS","",0.000000000,"USDM"
"BAU","MON","HCONS","2010","OMN","",4.458586316,"USDM"
"BAU","MON","HCONS","2010","PFD","",390.429251827,"USDM"
"BAU","MON","HCONS","2010","TXA","",54.408997708,"USDM"
"BAU","MON","HCONS","2010","LMF","",43.799670657,"USDM"
"BAU","MON","HCONS","2010","HMF","",22.834261943,"USDM"
"BAU","MON","HCONS","2010","UTL","",525.656378100,"USDM"
"BAU","MON","HCONS","2010","TRN","",0.000000000,"USDM"
"BAU","MON","HCONS","2010","SRV","",521.714776712,"USDM"
"BAU","PAK","HCONS","2010","CRP","",8102.912587470,"USDM"
"BAU","PAK","HCONS","2010","LVS","",29018.959501710,"USDM"
"BAU","PAK","HCONS","2010","COA","",0.000000000,"USDM"
"BAU","PAK","HCONS","2010","OIL","",2710.269381384,"USDM"
"BAU","PAK","HCONS","2010","GAS","",3.582382595,"USDM"
"BAU","PAK","HCONS","2010","OMN","",82.424081378,"USDM"
"BAU","PAK","HCONS","2010","PFD","",21196.221616836,"USDM"
"BAU","PAK","HCONS","2010","TXA","",8695.711689961,"USDM"
"BAU","PAK","HCONS","2010","LMF","",6196.888869421,"USDM"
"BAU","PAK","HCONS","2010","HMF","",3594.576396096,"USDM"
